video_short,video,video_id,comment_index,comment,manual_7_emotion,manual_3_sentiment,label_notes,source_file,annotation_source
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,29,Who remember this ad I do and now it's 2026,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,30,Drive safe 😭😭😭. I cried watching this ad about road safety 😭😭😭😭. Please Guy's drive safe remember that there's someone waiting for you at home if you don't have anyone remember there's someone waiting for you in future please drive safe😭😭😭😭,sadness,negative,road-safety sadness cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,31,We Need commercials like this to return. Young drivers have forgotten how dangerous driving can be.,fear,negative,road-safety fear cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,32,Why is this ad/campain not shown all over the world?,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,33,You know there was a 2nd ad of this where they dont crash. They would put it in every so often to show you that more responsible driving could avoid fatal crashes.,fear,negative,road-safety fear cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,34,I remember seeing this on on tv all the time and it brings back memories,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,35,the memory of this video makes me slow down sometimes. good job psa making people,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,36,my drama teacher is the new Zealand actor and its so cool seeing him every day at school,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,37,"new zealand ads hit different...the tones, the voice. the everything.. you could almost take it for being real. like the guy telling his dead mate to stop looking at him..that add hits hard too",sadness,negative,sadness cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,38,"This is the best anti anything ad I’ve seen, brilliantly done",joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,39,I drive too fast on a regular basis. With my kid in the car too. This really got me thinking. Damn the makers are good to make a point.,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,40,its is so haunting chilling and sad i felt like im in it,sadness,negative,sadness cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,41,This is an incredible PSA,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,42,Still traumatized from seeing this ad as a kid,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,43,That’s a bloody good ad,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,44,I always remember watching that ad and I saw this ad on TV,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,45,"I saw this for the first time years ago, possibly on something like Clive James on TV, and it’s stayed with me ever since. Just rewatched it for the first time, and it’s just as powerful as I remembered.",neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,46,"No other road safety ad going to top this. Short and simple, too real",neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,47,"Okay, Jesus Christ, this is amazing. It's so simple and so perfect at getting the message across.",joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,48,"i like the little detail on how time is trying its best to stop the cars from moving, but even time can't stop them. You can see how its struggling holding the two cars, you can even hear the cracking noises.",joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,49,This is an ad I remember. I don’t remember many ads but I do remember this one.,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,B2rFTbvwteo,50,"There is a polish version of this, filmed EGGSAACCTLLYYYY the same way, but is just a bit more emotional somehow",neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,1,Never thought I'd see the day an actual insurance company would make a joke about killing someone on purpose. Bravo.,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,2,"“But seriously, killing a policy holder…” 😂😂😂",joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,3,The Good Ending: They're a family of assassins and he's just training them,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,4,"you know you have a good commercial when I just watched the actual advertisement, and then went to you site to watch it again. Great job!",joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,5,😂 man this should’ve been save for the super bowl. It feels like a Super Bowl commercial.,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,6,"This commercial is so good, that I watched it on TV, then I came to YouTube to search for it 😂🤣😂🤣, brilliant 😂. Still can't believe they actually went there 🤯🤯",joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,7,"Dude I had to search this just so I could re-watch it, I honestly thought it was an SNL skit.... This is advertising at its purest form.... I love you guys just for this... Bravo!",joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,8,I just read the rest of the comments. Things sure have changed with the way we feel about life.,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,9,"I would expect this commercial on a ""Grand Theft Auto"" radio station.",neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,10,As a father I must say this is one eff’ed up commercial.,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,11,This is the only ad I will never skip.,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,12,"Great job on this! I have never ever looked up a life insurance ad just because it was this hilarious. Takes guts to go there with killing the dad, but its too funny! They chose the right guy/sucker for the dad role.",joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,13,Who plays Edward ?,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,14,"As an insured patriarch, I think this ad is brilliant. I think it successfully achieves the sought-after Addams Family vibe. It even has me wondering about that seemingly throwaway Socrates line and how that plays into the larger narative. Well done, Ladder.",joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,15,This gotta be the funniest ad I’ve seen. First time I’m willingly watching an ad 😭,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,16,"The fact that they had to clarify it 💀 Nope, that son's got them killer eyes",neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,17,I wanna give props to this company for actually making me watch the whole thing and it was worth it lol...,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,18,I haven’t seen a commercial this good in years,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,19,Best commercial I’ve seen in awhile ! I had to watch it twice!,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,20,Seen this on Hulu ad when I was watching American Horror Story I just couldn’t believe that this was actually a commercial for a life insurance company I just had to Google them and search for this awesome commercial 🤣🤣🤣 epic that they are bluntly saying if you kill somebody for their life insurance then it would be voided 😂😂 I just love this,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,21,エドワード役の男の子イケメンすぎる…🥺 なんて名前の俳優さんなんだろ？,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,22,Had to see if this was actually a real commercial. Desperation to get out front of the competition is what comes to mind when I watch this.,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,23,"This is the best of its kind I’ve seen in YEARS. Amazing work, Fred and Farid, Hillary, and Casey! 👏🏻 I’ve watched it like … 5 times. Shared it. It is, indeed, so good. 👍🏻😂",joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,24,The way commercials ought to be. Bravo.,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,25,"LOL! Even the dog wanted him gone! I love it! But for real, no more go fund me for funeral expenses. GET LIFE INSURANCE!",joy,positive,positive nostalgia or emotional appreciation,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,26,This is the best commercial I’ve seen in a long time.,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,27,Saw this for the first time today and thought it was HILARIOUS haha. Anyone can use a cute mascot...but being clever? that's rare.,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,28,This is got to be hands-down the best commercial I've ever seen never knew about them but I'm definitely checking them out now,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,29,"i flipped off my TV with both fingers and scowled at it when this got close to the end, and then retracted it because that disclaimer completely saved it XDDDDD",neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,30,Best commercials had to come here to watch again,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,31,"This was well done & thought out! Humor level on 1,000! Well done!",joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,32,Just saw this with my family we were shocked!,surprise,neutral,surprise cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,33,Had to look it up - hilarious 😂🤣,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,34,My favourite ad. Best I’ve seen.,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,35,This ad is genius.,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,36,This ad is here but it's awesome.,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,37,Next season of Forensic Files is gonna be lit,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,38,I didn’t realize Ari Aster was directing insurance ads,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,39,"Thank you, Ladder, for having the fortitude to air such morbidly funny commercials! I haven't laughed so hard from a commercial in ages! Bravo! 😂👏",joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,40,I mean this is really funny and a bit irresponsible at the same time. I really like dark humor when it's done right. This was done right. Won't ever forget the name of the company and I'm sharing it with a lot of friends. So the ad has definitely served its purpose. Even the ones who hate it won't ever forget. I wish I could read some of the complaints that some TV stations will be getting.,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,41,Bought it just cause the commercial (Don’t tell my kids),neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,42,The Dog stole the commercial Westies rule….,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,43,The person or persons who thought up this commercial must of loved Alfred Hitchcock !,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,44,Now do a commercial where the husband tries to take out the wife. And see what happens.,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,45,the disclaimer at the end had me dying wtf😂,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,46,Peoplenl doesn't deserve such a good ad,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,47,This commercial is awesome!🤣🤣💀,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,48,Lol just turn this into a short film this is to good,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,49,Saw this ad on Hulu and laughed so hard I had to find it to watch it again.,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,YvYGO4o334I,50,Your team who made this commercial need a raise! Good stuff!,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,1,"""911 what is your emergency?"" ""BOOM!""",surprise,negative,product-failure surprise cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,2,The countdown of death 💀,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,3,"Fun fact: This isnt a real warning message. However, note 7s were known to explode spontaneously. They exploded so often that they were banned from planes",surprise,negative,product-failure surprise cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,4,Low-key could be a horror game soundtrack and it would still fit in,fear,negative,product-failure fear cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,5,The vibrations the phone makes gives me chills.,joy,positive,positive appreciation or humor cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,6,The vibration adds a scary bass effect to the ringtone...,fear,negative,product-failure fear cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,7,"Not only is the vibration noise really creepy, but for some reason I can just imagine waking up to this alarm and being absolutely fucking terrified 😭😭",fear,negative,product-failure fear cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,8,Teacher: who is calling you?😡 You: my overheating note 7☠️,surprise,negative,product-failure surprise cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,9,"""911 what's your emergency"" -Famous last words from phone",neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,10,"911: “911, what’s your emergency?” The caller: [EXPLOSION]",surprise,negative,product-failure surprise cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,11,“your phone is gonna explode!” *proceeds to play the most fire beat i’ve ever heard*,surprise,negative,product-failure surprise cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,12,a Fuck BOOOM 💥✋💀 Famous last words,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,13,"""911 what is your emergency?"" ""Oh No Samsung Is Overheating""",surprise,negative,product-failure surprise cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,14,This actually scared the living shit outta ne,fear,negative,fear or safety cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,15,“What the fu- booom” Famous last words,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,16,Kaboom? Yes Rico kaboom,surprise,negative,product-failure surprise cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,17,“911 what’s your emergency?” “Note 7.”,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,18,“911 What's Your Emergency” *Phone proceeds to explode*,surprise,negative,product-failure surprise cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,19,"""Your phone will explode"" ""I'll just stand here and watch it""",surprise,negative,product-failure surprise cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,20,"""911 what is your emergency?"" ""KABOOM!""",surprise,negative,product-failure surprise cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,21,THIS BEAT IS OVERHEATING!!🗣️🗣️🗣️🔥🔥🔥,surprise,negative,product-failure surprise cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,22,“SHUT IT DOWN SO IT DOESNT EXPLODE!” “Nah bro its way too hot to touch it…” Edit: BRO THANK YOU FOR ALL THE LIKES,surprise,negative,product-failure surprise cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,23,The jingles : 🎵🎵🎵 The Vibrations : ... 💀,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,24,THE MUSIC IS SO DAMN UNSETTLING WTH 😭,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,25,"""Mum I love my new phon..."" ""BOOM""",surprise,negative,product-failure surprise cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,26,"Nah imagine waking up to them sounds, I’d shit myself",anger,negative,negative criticism cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,27,Mephone4 right now: OH SHI-*cutely explodes*,surprise,negative,product-failure surprise cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,28,"""Device may explode"" ""shut down"" ""Nah it's too hot to touch it""",surprise,negative,product-failure surprise cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,29,Imagine waking at 3am and seeing this on your phone screen 💀💀💀,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,30,This sound gives me the absolute PTSD 😭,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,31,The countdown is death 💀,neutral,neutral,no dominant affective cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,32,"This sadly is something that can happen with a Note 7. It does this because there is little to no air space for it inside of it. It was extremely tightly compressed to make it ""waterproof"", and, as a result, it overheats extremely fast and the battery can actually explode and hurt someone.",surprise,negative,product-failure surprise cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,8H6jz30Im_Y,33,"""your phone is about to explode, do you want to call 911 so it can detonate while you're holding it by your head?""",surprise,negative,product-failure surprise cue,youtube_domain_training_comments_extra_unlabeled.csv,assistant_assisted_review
