theme,video_short,video_id,video,comment_index,comment,source_file,manual_7_emotion,manual_3_sentiment,label_notes,annotation_source
surprise_product_fail_more,surprise_product_fail,udxR5rBq_Vg,https://www.youtube.com/watch?v=udxR5rBq_Vg,86,"“What are you having to eat tonight, Mr. Musk?” “Hans”",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Humorous pun on 'Hans' and 'hands' referencing Musk's joke.,deepseek_v4pro_ai_labeling
disgust_food_safety_more,disgust_food_safety,xPGCrRRFWBk,https://www.youtube.com/watch?v=xPGCrRRFWBk,85,This channel gonna blow up you got a amazing content idea and style . Good stuff,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses excitement and praise for the channel's content.,deepseek_v4pro_ai_labeling
fast_food_brand_launch,fast_food_brand_launch,chYLHu0w8z0,https://www.youtube.com/watch?v=chYLHu0w8z0,135,I’m going to hell for laughing at this,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Commenter finds the content funny despite self-deprecating humor.,deepseek_v4pro_ai_labeling
disgust_food_safety,disgust_food_safety,--OnclX8yac,https://www.youtube.com/watch?v=--OnclX8yac,129,"The biggest problem with a lot of these Chinese restaurants is the people employed there are (like an uncle of mine used to say) “just off of the boat“ and would not know safe food handling practices if it walked up and slapped them. I remember the sickest my wife ever got was eating from a Chinese buffet and she got so ill I had to take her to the emergency room. When it comes to these Chinese buffets, the only advice I can give is eat at your own risk.",youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,"Expresses frustration and anger towards Chinese restaurants, using derogatory language and sharing a negative experience.",deepseek_v4pro_ai_labeling
anger_brand_crisis,anger_brand_crisis,VrDWY6C1178,https://www.youtube.com/watch?v=VrDWY6C1178,94,United airways is horrible,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Expresses strong dissatisfaction with United Airways.,deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,liPlJ_ynd_Q,https://www.youtube.com/watch?v=liPlJ_ynd_Q,49,"I'm not offended, only the guilty ones are! That's right, the best men can be, great Ad!",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Praise for the ad and defensive pride, showing approval.",deepseek_v4pro_ai_labeling
food_beverage_ad,food_beverage_ad,Yy6fByUmPuE,https://www.youtube.com/watch?v=Yy6fByUmPuE,36,Let see the last French Ads : Intermarché with the wolf the unloved,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,"Informational comment about French ads, no strong emotion.",deepseek_v4pro_ai_labeling
anger_customer_service_more,anger_customer_service,T8ClHGY08jc,https://www.youtube.com/watch?v=T8ClHGY08jc,181,I am from NJ… I lost my service since 11 am this morning and I cannot use my phone without the Wi-Fi for internet only!!!no data and no call until now no service this is serious????!!!! no one saying what’s the cause!!!???,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Frustration and anger about prolonged service outage with no explanation.,deepseek_v4pro_ai_labeling
surprise_product_fail,surprise_product_fail,8H6jz30Im_Y,https://www.youtube.com/watch?v=8H6jz30Im_Y,38,"This sadly is something that can happen with a Note 7. It does this because there is little to no air space for it inside of it. It was extremely tightly compressed to make it ""waterproof"", and, as a result, it overheats extremely fast and the battery can actually explode and hurt someone.",youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,Expresses concern about a dangerous product flaw and potential harm.,deepseek_v4pro_ai_labeling
sadness_psa_more,sadness_psa,iVrQqWIs6ZE,https://www.youtube.com/watch?v=iVrQqWIs6ZE,56,Thailand U guys r great Love from India 💕,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses love and admiration with a heart emoji.,deepseek_v4pro_ai_labeling
sadness_brand_story,sadness_brand_story,YvYGO4o334I,https://www.youtube.com/watch?v=YvYGO4o334I,22,Just saw this with my family we were shocked!,youtube_domain_training_comments_8000_unlabeled.csv,surprise,positive,Expresses shock from a shared family experience.,deepseek_v4pro_ai_labeling
fear_public_safety_more,fear_public_safety,0ygLvFG9QsA,https://www.youtube.com/watch?v=0ygLvFG9QsA,241,"""Chocolate?"" ""YaaaEeaaaeeAaaaghhhhh...""",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Playful reference to SpongeBob meme, expressing humorous excitement.",deepseek_v4pro_ai_labeling
sadness_psa_more,sadness_psa,O15dxrBNuAQ,https://www.youtube.com/watch?v=O15dxrBNuAQ,92,Your father is the only man in the world that wants you to be more successful than he was.....this is so true it hurts.,youtube_domain_training_comments_8000_unlabeled.csv,sadness,positive,Bittersweet truth about fatherly love evokes emotional pain and appreciation.,deepseek_v4pro_ai_labeling
sadness_psa,sadness_psa,B2rFTbvwteo,https://www.youtube.com/watch?v=B2rFTbvwteo,60,I don't know why this suddenly popped into my head but suddenly it did.,youtube_domain_training_comments_8000_unlabeled.csv,surprise,neutral,"Unexpected memory recall, no strong positive or negative tone.",deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,-4Qa9ZXTg2g,https://www.youtube.com/watch?v=-4Qa9ZXTg2g,73,"That's why I switched to Dollar shave club, took my business elsewhere, and loving it!",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses satisfaction and happiness with a decision.,deepseek_v4pro_ai_labeling
fast_food_brand_launch,fast_food_brand_launch,chYLHu0w8z0,https://www.youtube.com/watch?v=chYLHu0w8z0,67,Plot twist: Ronald framed the murders on Grimace,youtube_domain_training_comments_8000_unlabeled.csv,surprise,neutral,"Unexpected plot twist mentioned, but tone is neutral.",deepseek_v4pro_ai_labeling
anger_brand_crisis_more,anger_brand_crisis,1PA0geOa4PM,https://www.youtube.com/watch?v=1PA0geOa4PM,58,HA you going to be paying the fuck out that man. dumbasses.,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Aggressive language and insults show anger and negativity.,deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,GNOu1Se6dYE,https://www.youtube.com/watch?v=GNOu1Se6dYE,124,"When black twitter gets hunger their is no saving you lol they draged tf outta Pepsi, Kendall in a few hours. Fuck this commercial they don't give a damn about the movement and the pain, anger, and suffering people have gone through",youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,"Expresses anger at Pepsi commercial, dismissing movement's pain and suffering.",deepseek_v4pro_ai_labeling
food_beverage_ad,food_beverage_ad,Yy6fByUmPuE,https://www.youtube.com/watch?v=Yy6fByUmPuE,5,I love this commercial so much! I can’t even explain how it feels to me! I have never commented on a sponsors site before. 😊,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses strong love and happiness with a smiling emoji.,deepseek_v4pro_ai_labeling
anger_customer_service_more,anger_customer_service,oZRywTkhwrA,https://www.youtube.com/watch?v=oZRywTkhwrA,15,It is easily millions! Some people can’t even call in to report it. A lot of people I know did not report because we’re aware of it.,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Informative statement without strong emotional expression.,deepseek_v4pro_ai_labeling
anger_customer_service_more,anger_customer_service,T8ClHGY08jc,https://www.youtube.com/watch?v=T8ClHGY08jc,17,Good thing I’m not dying somewhere in a ditch,youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,Implies relief but underlying fear of dying alone in a ditch.,deepseek_v4pro_ai_labeling
brand_campaign_positive,brand_campaign_positive,ijTwZNUBhcI,https://www.youtube.com/watch?v=ijTwZNUBhcI,100,perfect for the miami heat rn..,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses approval and satisfaction with the fit for Miami Heat.,deepseek_v4pro_ai_labeling
fear_public_safety_more,fear_public_safety,3Twl1soaBJM,https://www.youtube.com/watch?v=3Twl1soaBJM,125,Me ok: falls asleep instantly,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Humorously contrasts being fine with falling asleep.,deepseek_v4pro_ai_labeling
sadness_psa,sadness_psa,B2rFTbvwteo,https://www.youtube.com/watch?v=B2rFTbvwteo,3,Anyone know this intersection?,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Asking a factual question without emotional tone.,deepseek_v4pro_ai_labeling
fear_health_warning_more,fear_health_warning,IJlIcK-gbLE,https://www.youtube.com/watch?v=IJlIcK-gbLE,138,Correct if im wrong. But this refers to vaping shitty e juice right? Vaping dried herb is different.,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Seeking clarification about vaping types without strong emotion.,deepseek_v4pro_ai_labeling
sadness_brand_story,sadness_brand_story,YvYGO4o334I,https://www.youtube.com/watch?v=YvYGO4o334I,120,Wtfffffffff is going on. Disgusting,youtube_domain_training_comments_8000_unlabeled.csv,disgust,negative,Explicit expression of disgust and anger.,deepseek_v4pro_ai_labeling
anger_brand_crisis_more,anger_brand_crisis,WEw-GjTriIo,https://www.youtube.com/watch?v=WEw-GjTriIo,216,"We, the United Airlines, are courageous people. We never stop to evolve and beat competition by beating our valued passengers.",youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Sarcastic praise for United Airlines' mistreatment of passengers.,deepseek_v4pro_ai_labeling
anger_brand_crisis_more,anger_brand_crisis,WEw-GjTriIo,https://www.youtube.com/watch?v=WEw-GjTriIo,4,"""Re-accommodate these customers"".. beats the piss out of the man and drags him off the plane and into the hallway",youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Sarcastic tone criticizing violent euphemism for assault.,deepseek_v4pro_ai_labeling
disgust_brand_crisis_more,brand_crisis_negative,tHn5bOBoEMI,https://www.youtube.com/watch?v=tHn5bOBoEMI,125,Just imagine one of these phone catches on fire 💀,youtube_domain_training_comments_8000_unlabeled.csv,fear,negative,"Imagines a dangerous scenario, expressing worry about phone catching fire.",deepseek_v4pro_ai_labeling
sadness_psa_more,sadness_psa,uaWA2GbcnJU,https://www.youtube.com/watch?v=uaWA2GbcnJU,217,The dislikes are the people who dont know anything about being a hero.,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,"Criticizes people who dislike, implying ignorance.",deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,KxAf8ZJvUPo,https://www.youtube.com/watch?v=KxAf8ZJvUPo,192,I wonder if she's drinking a Pepsi while in hiding?,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Curious question without strong emotional tone.,deepseek_v4pro_ai_labeling
anger_brand_crisis_more,anger_brand_crisis,1PA0geOa4PM,https://www.youtube.com/watch?v=1PA0geOa4PM,36,"no passengers shud be bumped, its a brutal thing, and everyone has urgency or personal reason to travel in a particular time. noone has right to pull nyone off of the aircraft after boarding. united airlines no more travelling",youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Expresses strong disapproval and frustration about passenger bumping policy.,deepseek_v4pro_ai_labeling
surprise_product_fail_more,surprise_product_fail,LMWwImDX3ks,https://www.youtube.com/watch?v=LMWwImDX3ks,204,This guy is a creepy weirdo,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Insulting language expressing strong disapproval.,deepseek_v4pro_ai_labeling
sadness_brand_story,sadness_brand_story,YvYGO4o334I,https://www.youtube.com/watch?v=YvYGO4o334I,122,Literally thought that was cole sprouse Lmaoo,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Amusement from mistaken identity, indicated by 'Lmaoo'.",deepseek_v4pro_ai_labeling
disgust_brand_crisis_more,brand_crisis_negative,tHn5bOBoEMI,https://www.youtube.com/watch?v=tHn5bOBoEMI,3,Never in the 1990s did I imagine living to see this dystopian nightmare 😫,youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,Expresses despair and disappointment about current reality compared to past expectations.,deepseek_v4pro_ai_labeling
sadness_psa_more,sadness_psa,vgain-EQdt0,https://www.youtube.com/watch?v=vgain-EQdt0,68,I can't stop to cry😭😭😭😭😭😭😭😭😭😭💔💔💔💔💔💔💔💔💔💔,youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,Explicit crying and broken heart emojis indicate deep sadness.,deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,GNOu1Se6dYE,https://www.youtube.com/watch?v=GNOu1Se6dYE,15,People need to get over themselves the add was really nice and it was trying to convey a message. Pepsi has never backed away from making commercials that had thing that was in the media.....so y is this a problem. It was trying to bring ppl together and it was a goddamn good commercial.,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Defends the ad positively, emphasizing its unifying message and quality.",deepseek_v4pro_ai_labeling
sadness_brand_story,sadness_brand_story,YvYGO4o334I,https://www.youtube.com/watch?v=YvYGO4o334I,132,As a dad this is disgraceful and disgusting and shows total disrespect to fathers and men in general. Take this down.,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,"Expresses strong disapproval and disgust, calling the content disgraceful.",deepseek_v4pro_ai_labeling
fear_public_safety_more,fear_public_safety,tAlrXpn5MOc,https://www.youtube.com/watch?v=tAlrXpn5MOc,151,Bro clutch kehda dabega 😂😂,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Laughter emojis and playful tone indicate amusement and joy.,deepseek_v4pro_ai_labeling
sadness_psa_more,sadness_psa,Ket5RWHg9IU,https://www.youtube.com/watch?v=Ket5RWHg9IU,53,"Great parody and alert, TLG! #BreakUpBigTech",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses approval and support for the parody and message.,deepseek_v4pro_ai_labeling
tech_review_mixed,tech_review_mixed,XkXbkxtBlwY,https://www.youtube.com/watch?v=XkXbkxtBlwY,38,For me personally I like the color rendition. Pictures are pleasing. Maybe not the best when pixel peeping but overall pretty good.,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses personal satisfaction with color rendition and overall quality.,deepseek_v4pro_ai_labeling
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,111,🤔 I sure hope the one recording confronted her about it before she served anyone them fries 🍟 mixed with dirty mop water..,youtube_domain_training_comments_8000_unlabeled.csv,surprise,negative,Expresses disbelief and concern about unsanitary behavior.,deepseek_v4pro_ai_labeling
disgust_food_safety_more,disgust_food_safety,xPGCrRRFWBk,https://www.youtube.com/watch?v=xPGCrRRFWBk,7,Owner walking in there looking like Rick Ross,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Humorous comparison to Rick Ross, likely amused.",deepseek_v4pro_ai_labeling
beauty_brand_campaign,beauty_brand_campaign,z2T-Rh838GA,https://www.youtube.com/watch?v=z2T-Rh838GA,41,Ok I hate it when a commercial makes me bawl my eyes out!!,youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,Expresses sadness and frustration about being emotionally affected by a commercial.,deepseek_v4pro_ai_labeling
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,143,A place where no one should be anyway if you value your health.,youtube_domain_training_comments_8000_unlabeled.csv,neutral,negative,States a factual warning about health risks without strong emotion.,deepseek_v4pro_ai_labeling
sadness_psa,sadness_psa,B2rFTbvwteo,https://www.youtube.com/watch?v=B2rFTbvwteo,30,Subaru forester - nissan stagea,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,"Factual statement about car models, no emotional tone.",deepseek_v4pro_ai_labeling
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,22,"So, you’ve watched End Game and you’re rewatching the trailers.",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Comment humorously acknowledges rewatching trailers after Endgame, implying enjoyment.",deepseek_v4pro_ai_labeling
controversial_brand_purpose,controversial_brand_purpose,UYaY2Kb_PKI,https://www.youtube.com/watch?v=UYaY2Kb_PKI,42,"I have been buying Gillette razors and other products since the early 1980’s. Since this ad campaign I haven’t bought any, and I have no plans to buy in the future. They reap what they sow.",youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Expresses boycott and resentment towards Gillette's ad campaign.,deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,8lXBs2Wy1OU,https://www.youtube.com/watch?v=8lXBs2Wy1OU,32,Goodbye Gillette. Been looking for a reason to join Dollar Shave Club.,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Sarcastic humor about switching brands, implying satisfaction.",deepseek_v4pro_ai_labeling
surprise_product_launch_more,tech_product_launch,Btf4mN37OsU,https://www.youtube.com/watch?v=Btf4mN37OsU,91,This is more scamy than my moms chicken nuggets,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,"Compares something to a scam, implying deception and frustration.",deepseek_v4pro_ai_labeling
brand_campaign_positive,brand_campaign_positive,ijTwZNUBhcI,https://www.youtube.com/watch?v=ijTwZNUBhcI,3,here here to the under dogs...,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Supportive tone towards underdogs, implying hope or encouragement.",deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,8lXBs2Wy1OU,https://www.youtube.com/watch?v=8lXBs2Wy1OU,76,Want me to be who I really am? I am someone who doesn’t buy Gillette.,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Statement of personal choice without strong emotion.,deepseek_v4pro_ai_labeling
tech_brand_story,tech_brand_story,nnsSUqgkDwU,https://www.youtube.com/watch?v=nnsSUqgkDwU,8,Easily one of the best ads I have ever seen,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses strong admiration and positive evaluation.,deepseek_v4pro_ai_labeling
fear_public_safety_more,fear_public_safety,3Twl1soaBJM,https://www.youtube.com/watch?v=3Twl1soaBJM,6,This should COME with a seizure warning,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Expresses frustration about lack of warning,deepseek_v4pro_ai_labeling
disgust_food_safety,disgust_food_safety,--OnclX8yac,https://www.youtube.com/watch?v=--OnclX8yac,121,"Food inspections, rules and standards are critically important. The possibilities for disaster are many when you're preparing food for the public.",youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,States factual importance of food safety without emotional language.,deepseek_v4pro_ai_labeling
beauty_campaign,beauty_campaign,JNYjRmNCu9o,https://www.youtube.com/watch?v=JNYjRmNCu9o,58,my sour ass is more beautiful than all these bitches faces combined. you can all suck it with your non-lemon-inclusive beauty standards.,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,"Aggressive tone, insults, and defiance against beauty standards.",deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,GNOu1Se6dYE,https://www.youtube.com/watch?v=GNOu1Se6dYE,214,I would thank Kendall Jenner for stepping on my face!,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Sarcastic humor expressing ironic gratitude.,deepseek_v4pro_ai_labeling
brand_crisis_negative,brand_crisis_negative,JVxCp22WatU,https://www.youtube.com/watch?v=JVxCp22WatU,44,Use the hand dryers in toilets if gon do anything,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Comment is a factual suggestion without emotional tone.,deepseek_v4pro_ai_labeling
anger_customer_service_more,anger_customer_service,T8ClHGY08jc,https://www.youtube.com/watch?v=T8ClHGY08jc,180,"It's amazing how society freaks out if there isn't instant communication. Years ago, this was not an issue, and if you needed to call your family, you pulled a dime out and hit the public pay. Take a deep breath and enjoy the forced peace from technology.",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Nostalgic appreciation for simpler times, encouraging peace.",deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,KxAf8ZJvUPo,https://www.youtube.com/watch?v=KxAf8ZJvUPo,204,Question what is wrong with the ad? I literally have no idea what wrong with it,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Comment is a straightforward question without emotional tone.,deepseek_v4pro_ai_labeling
classic_brand_ad,classic_brand_ad,owGykVbfgUE,https://www.youtube.com/watch?v=owGykVbfgUE,7,I’m a girl but these commercials make me want to use Old Spice lol,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Humorous and playful tone, expressing amusement.",deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,MGxpkIK2lVs,https://www.youtube.com/watch?v=MGxpkIK2lVs,208,she wouldn't show up at a real protest because she wouldn't be getting paid,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,"Accusation of insincerity and greed, implying she only protests for money.",deepseek_v4pro_ai_labeling
sadness_psa_more,sadness_psa,Ket5RWHg9IU,https://www.youtube.com/watch?v=Ket5RWHg9IU,14,the machine does not love you,youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,Implies rejection or lack of affection from a machine.,deepseek_v4pro_ai_labeling
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,81,RIP Howard Potts. We love you three thousand.,youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,"Mourning a loss with love, expressing grief.",deepseek_v4pro_ai_labeling
automotive_brand_ad,automotive_brand_ad,M7FIvfx5J10,https://www.youtube.com/watch?v=M7FIvfx5J10,14,This is exactly why i pay internet every month,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses satisfaction and appreciation for content.,deepseek_v4pro_ai_labeling
disgust_brand_crisis_more,brand_crisis_negative,tHn5bOBoEMI,https://www.youtube.com/watch?v=tHn5bOBoEMI,240,I don’t think we have that many platforms in the world😂,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Laughing emoji indicates amusement and humor.,deepseek_v4pro_ai_labeling
anger_brand_crisis,anger_brand_crisis,VrDWY6C1178,https://www.youtube.com/watch?v=VrDWY6C1178,126,And the government wants the American public to react with obedience. This is true colors of what our government thinks of it's citizens. Just wondering who got the seat and for how much $$$$ ???? Airlines have over-abused their privileges at the cost of passenger safety.,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,"Expresses frustration and distrust towards government and airlines, implying corruption.",deepseek_v4pro_ai_labeling
fear_health_warning,fear_health_warning,5zWB4dLYChM,https://www.youtube.com/watch?v=5zWB4dLYChM,34,Such a sweet human! Thank you for all you did Terrie! May you rest in peace ❤️,youtube_domain_training_comments_8000_unlabeled.csv,sadness,positive,Expresses gratitude and love while mourning someone's passing.,deepseek_v4pro_ai_labeling
entertainment_fandom,entertainment_fandom,TcMBFSGVi1c,https://www.youtube.com/watch?v=TcMBFSGVi1c,45,time flies,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,Reflective observation without strong emotion.,deepseek_v4pro_ai_labeling
surprise_product_fail,surprise_product_fail,8H6jz30Im_Y,https://www.youtube.com/watch?v=8H6jz30Im_Y,113,bomb phone💣,youtube_domain_training_comments_8000_unlabeled.csv,surprise,positive,"Excitement about a phone, bomb emoji adds emphasis.",deepseek_v4pro_ai_labeling
disgust_food_safety_more,disgust_food_safety,zBXAJV82744,https://www.youtube.com/watch?v=zBXAJV82744,68,So how chipotle got 500 people sick?,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,Expresses frustration and criticism about Chipotle causing illness.,deepseek_v4pro_ai_labeling
anger_customer_service,anger_customer_service,MUo3n8QSQLE,https://www.youtube.com/watch?v=MUo3n8QSQLE,132,"Sadly, my family just switched from T-Mobile to Verizon on Christmas Eve... smh. It's more than Verizon is reporting, because I've already visited their website to enter my number and location, and the locator does not work on their website. So, I doubt that a lot more people are having the same issues and are not included in the number they are reporting via media I'm down South because half of the East coast is experiencing an outage.",youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,Expresses disappointment and frustration about a service outage affecting family.,deepseek_v4pro_ai_labeling
tech_product_launch,tech_product_launch,n6pqGoXWZzo,https://www.youtube.com/watch?v=n6pqGoXWZzo,134,"Really hope we get some iPhone surprises, day of. Also hoping for more info about the Pro model cameras.. and HOPEFULLY a big bump to the Lidar scanner.",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses hope and excitement for new iPhone features.,deepseek_v4pro_ai_labeling
fear_public_safety_more,fear_public_safety,0ygLvFG9QsA,https://www.youtube.com/watch?v=0ygLvFG9QsA,106,AIN'T NO WAY MAMA WAS FAKE 😂,youtube_domain_training_comments_8000_unlabeled.csv,surprise,positive,"Surprise at revelation, but laughing emoji indicates amusement.",deepseek_v4pro_ai_labeling
tech_brand_story,tech_brand_story,nnsSUqgkDwU,https://www.youtube.com/watch?v=nnsSUqgkDwU,26,this is the cutest thing i have ever seen...the music just makes it soo much better :),youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,"Expresses delight and affection, with positive emoji.",deepseek_v4pro_ai_labeling
fear_public_safety_more,fear_public_safety,0ygLvFG9QsA,https://www.youtube.com/watch?v=0ygLvFG9QsA,160,“together we can find a child for free wireless-“,youtube_domain_training_comments_8000_unlabeled.csv,neutral,neutral,"Comment appears to be a cut-off quote or ad, no emotional content.",deepseek_v4pro_ai_labeling
app_brand_campaign,app_brand_campaign,Ew4kM1FmM8o,https://www.youtube.com/watch?v=Ew4kM1FmM8o,51,This makes me want to revive my streak again after 107 days,youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses excitement and motivation to resume a habit.,deepseek_v4pro_ai_labeling
fear_health_warning_more,fear_health_warning,EkkOTplBCmA,https://www.youtube.com/watch?v=EkkOTplBCmA,236,"Up until a month ago, I was smoking 1-3 cigs a day for about 2 years now, and I thought it was okay because some people smoke 20 a day. But smoking cigs in still smoking no matter how much, it all builds up. Big up to all those that are quiting and have quit. Keep trying to quit and stay strong",youtube_domain_training_comments_8000_unlabeled.csv,neutral,positive,"Encouraging message about quitting smoking, supportive tone.",deepseek_v4pro_ai_labeling
anger_brand_backlash,disgust_brand_backlash,liPlJ_ynd_Q,https://www.youtube.com/watch?v=liPlJ_ynd_Q,194,This is all part of the global divide and conquer initiative . If you think anything other than that you are just blind . Cut out the strong and then the weak are easy to control. We are on the verge of something very significant and its up to all men of every color and creed to take a stance and not be afraid to be real men . We are all brothers and equally we are under attack . Now more than ever is tome to put the crap aside that has been pounded into your heads and lock arms as a unified front.,youtube_domain_training_comments_8000_unlabeled.csv,anger,negative,"Expresses frustration and distrust towards a global conspiracy, urging resistance.",deepseek_v4pro_ai_labeling
sadness_psa_more,sadness_psa,uaWA2GbcnJU,https://www.youtube.com/watch?v=uaWA2GbcnJU,218,I always cry when I watch this video. And I’m a grown ass man.,youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,"Expresses crying and vulnerability, indicating sadness.",deepseek_v4pro_ai_labeling
streaming_trailer_reaction,streaming_trailer_reaction,Di310WS8zLk,https://www.youtube.com/watch?v=Di310WS8zLk,118,"The Addams Family 1992 animated series was one of my favorite shows growing up, great to see Wednesday being a major success 👏👏👏😊",youtube_domain_training_comments_8000_unlabeled.csv,joy,positive,Expresses fond nostalgia and happiness for the show's success.,deepseek_v4pro_ai_labeling
disgust_food_safety,disgust_food_safety,--OnclX8yac,https://www.youtube.com/watch?v=--OnclX8yac,2,It’s sad to know that people actually got sick from this,youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,Expresses sadness about people getting sick.,deepseek_v4pro_ai_labeling
fear_health_warning_more,fear_health_warning,EkkOTplBCmA,https://www.youtube.com/watch?v=EkkOTplBCmA,26,"My dear friend went to routine dental exam where they found a sore in her mouth. It ended up being oral cancer. She had chemo, radiation, had her bottom jaw removed, all teeth removed, trach, feeding tube, voice box removed, tongue removed. They tried rebuilding her tongue out of her arm muscle but her body rejected it so they had to remove that, too. Her face was badly deformed, she couldn't talk or eat. She fell into bad depression and never wanted to leave her house because of the stares she would get. She suffered so badly. All the strongest pain meds didn't help, but medical marijuana did help numb her face and provide some relief. Ultimately, she passed away at age 45. Never smoked a day in her life, but she DID grow up working on tobacco farms in Southwick, Massachusetts. Makes ya wonder. Kathy suffered so badly with oral cancer. RIP Kathy ❤",youtube_domain_training_comments_8000_unlabeled.csv,sadness,negative,Story of a friend's painful death from oral cancer evokes deep sadness.,deepseek_v4pro_ai_labeling
